order_id,date,category,product,region,salesperson,quantity,unit_price,discount_pct,payment_method,customer_age,rating,revenue
10229,2022-03-18 00:00:00,Toys,Product_643,Central,Agent_10,18,386.88,0.0,PayPal,65.0,2.2,6963.84
10230,2022-03-18 08:00:00,Home,Product_110,North,Agent_09,13,457.99,17.9,Debit Card,44.0,1.8,4888.13
10231,2022-03-18 16:00:00,Food,Product_400,Central,Agent_10,37,427.99,27.5,Debit Card,61.0,2.1,11480.83
10232,2022-03-19 00:00:00,Electronics,Product_828,West,Agent_15,22,343.17,8.6,PayPal,29.0,1.4,6900.46
10233,2022-03-19 08:00:00,Home,Product_900,East,Agent_07,12,30.9,5.6,Credit Card,20.0,2.4,350.04
10234,2022-03-19 16:00:00,Sports,Product_201,East,Agent_04,2,392.51,19.6,Debit Card,47.0,1.1,631.16
10235,2022-03-20 00:00:00,Electronics,Product_524,Central,Agent_03,37,423.53,21.4,Credit Card,,1.7,12317.1
10236,2022-03-20 08:00:00,Food,Product_491,South,Agent_10,7,400.55,,Debit Card,40.0,,2226.26
10237,2022-03-20 16:00:00,Clothing,Product_878,East,Agent_14,26,256.7,9.6,Bank Transfer,19.0,2.3,6033.48
10238,2022-03-21 00:00:00,Books,Product_313,Central,Agent_15,26,120.29,7.6,Debit Card,24.0,,2889.85
10239,2022-03-21 08:00:00,Toys,Product_790,West,Agent_03,24,423.44,28.7,Bank Transfer,51.0,3.9,7245.91
10240,2022-03-21 16:00:00,Food,Product_187,Central,Agent_09,12,364.95,27.7,Credit Card,49.0,3.3,3166.31
10241,2022-03-22 00:00:00,Home,Product_652,East,Agent_05,16,490.48,13.7,Debit Card,70.0,4.8,6772.55
10242,2022-03-22 08:00:00,Electronics,Product_500,West,Agent_13,23,82.07,25.4,Cash,56.0,1.1,1408.16
10243,2022-03-22 16:00:00,Books,Product_687,Central,Agent_15,40,116.7,,Cash,49.0,4.0,4033.15
10244,2022-03-23 00:00:00,Electronics,Product_988,North,Agent_03,9,109.84,12.7,PayPal,60.0,4.8,863.01
10245,2022-03-23 08:00:00,Home,Product_145,West,Agent_15,32,397.31,4.7,Cash,60.0,4.4,12116.37
10246,2022-03-23 16:00:00,Electronics,Product_771,North,Agent_05,15,97.52,12.8,Bank Transfer,31.0,1.7,1275.56
10247,2022-03-24 00:00:00,Clothing,Product_562,South,Agent_02,37,38.0,16.1,Cash,20.0,,1179.63
10248,2022-03-24 08:00:00,Books,Product_691,West,Agent_11,13,499.29,0.7,Cash,63.0,1.7,6445.33
10249,2022-03-24 16:00:00,Books,Product_409,North,Agent_04,5,17.28,13.3,Cash,,3.4,74.91
10250,2022-03-25 00:00:00,Home,Product_185,East,Agent_10,11,418.45,23.4,Debit Card,60.0,3.8,3525.86
10251,2022-03-25 08:00:00,Toys,Product_191,East,Agent_02,10,185.86,20.4,PayPal,,2.3,1479.45
10252,2022-03-25 16:00:00,Clothing,Product_759,South,Agent_02,13,421.6,19.1,Credit Card,34.0,3.2,4433.97
10253,2022-03-26 00:00:00,Food,Product_772,West,Agent_12,41,279.54,27.3,PayPal,65.0,3.8,8332.25
10254,2022-03-26 08:00:00,Electronics,Product_813,West,Agent_08,46,451.31,,Bank Transfer,20.0,2.7,20656.46
10255,2022-03-26 16:00:00,Sports,Product_341,,Agent_01,15,463.47,16.7,Debit Card,74.0,4.4,5791.06
10256,2022-03-27 00:00:00,Electronics,Product_964,South,Agent_14,42,9.5,23.6,Debit Card,27.0,4.1,304.84
10257,2022-03-27 08:00:00,Electronics,Product_101,West,Agent_07,7,42.33,16.2,Cash,70.0,1.3,248.31
10258,2022-03-27 16:00:00,Food,Product_324,East,Agent_05,40,128.93,9.7,Cash,64.0,3.5,4656.95
10259,2022-03-28 00:00:00,Electronics,Product_900,,Agent_15,28,336.31,4.1,Bank Transfer,57.0,1.9,9030.6
10260,2022-03-28 08:00:00,Clothing,Product_844,East,Agent_11,32,444.69,,Debit Card,35.0,,10444.88
10261,2022-03-28 16:00:00,Clothing,Product_688,East,Agent_08,35,232.67,14.1,Credit Card,20.0,4.8,6995.22
10262,2022-03-29 00:00:00,Books,Product_215,North,Agent_01,15,305.45,26.3,PayPal,56.0,4.5,3376.75
10263,2022-03-29 08:00:00,Home,Product_765,East,Agent_11,48,98.31,,Debit Card,27.0,2.6,3888.36
10264,2022-03-29 16:00:00,Toys,Product_202,South,Agent_07,36,403.46,20.2,Credit Card,69.0,2.2,11590.6
10265,2022-03-30 00:00:00,Sports,Product_293,North,Agent_05,21,483.83,24.1,Credit Card,26.0,1.9,7711.77
10266,2022-03-30 08:00:00,Electronics,Product_265,East,Agent_04,6,137.96,19.8,PayPal,63.0,3.1,663.86
10267,2022-03-30 16:00:00,Electronics,Product_970,Central,Agent_07,1,249.94,11.9,Credit Card,72.0,1.5,220.2
10268,2022-03-31 00:00:00,Food,Product_189,,Agent_10,4,47.63,15.4,Bank Transfer,63.0,,161.18
10269,2022-03-31 08:00:00,Home,Product_785,South,Agent_15,11,281.77,24.1,Credit Card,28.0,,2352.5
10270,2022-03-31 16:00:00,Clothing,Product_221,West,Agent_02,44,253.88,11.2,Bank Transfer,50.0,2.3,9919.6
10271,2022-04-01 00:00:00,Sports,Product_242,East,Agent_12,26,76.5,,Credit Card,,1.9,1758.28
10272,2022-04-01 08:00:00,Books,Product_205,West,Agent_15,37,223.82,2.9,Cash,,4.9,8041.18
10273,2022-04-01 16:00:00,Clothing,Product_986,,Agent_01,23,170.38,27.4,Credit Card,,3.9,2845.01
10274,2022-04-02 00:00:00,Home,Product_527,East,Agent_01,29,263.31,2.7,Bank Transfer,55.0,2.4,7429.82
10275,2022-04-02 08:00:00,Toys,Product_404,North,Agent_11,21,294.9,19.4,Credit Card,39.0,1.4,4991.48
10276,2022-04-02 16:00:00,Books,Product_971,West,Agent_12,48,9.21,12.4,Credit Card,43.0,3.1,387.26
10277,2022-04-03 00:00:00,Toys,Product_416,Central,Agent_01,45,381.7,12.2,Credit Card,39.0,1.9,15080.97
10278,2022-04-03 08:00:00,Food,Product_734,North,Agent_15,45,357.94,,Bank Transfer,22.0,3.1,12821.41
10279,2022-04-03 16:00:00,Food,Product_108,North,Agent_12,49,186.31,,Credit Card,52.0,4.3,8946.61
10280,2022-04-04 00:00:00,Electronics,Product_873,North,Agent_05,27,31.2,17.8,PayPal,19.0,3.5,692.45
10281,2022-04-04 08:00:00,Toys,Product_172,North,Agent_10,39,378.69,23.2,PayPal,52.0,3.5,11342.52
10282,2022-04-04 16:00:00,Home,Product_458,East,Agent_07,40,477.81,24.8,Bank Transfer,26.0,3.2,14372.52
10283,2022-04-05 00:00:00,Sports,Product_322,East,Agent_02,13,123.88,5.1,Cash,,4.7,1528.31
10284,2022-04-05 08:00:00,Books,Product_515,East,Agent_10,23,165.14,26.9,PayPal,68.0,,2776.5
10285,2022-04-05 16:00:00,Clothing,Product_652,Central,Agent_08,16,95.99,19.7,Debit Card,66.0,3.1,1233.28
10286,2022-04-06 00:00:00,Home,Product_469,Central,Agent_04,30,290.58,26.5,PayPal,35.0,2.2,6407.29
10287,2022-04-06 08:00:00,Home,Product_815,Central,Agent_12,4,81.65,14.6,Debit Card,60.0,2.8,278.92
10288,2022-04-06 16:00:00,Food,Product_363,South,Agent_03,40,181.32,16.3,Bank Transfer,29.0,1.7,6070.59
10289,2022-04-07 00:00:00,Toys,Product_939,Central,Agent_10,16,350.02,27.6,Cash,20.0,3.5,4054.63
10290,2022-04-07 08:00:00,Electronics,Product_789,East,Agent_11,31,282.26,27.0,Debit Card,35.0,3.0,6387.54
10291,2022-04-07 16:00:00,Electronics,Product_959,East,Agent_08,42,196.3,13.4,Debit Card,73.0,1.4,7139.82
10292,2022-04-08 00:00:00,Books,Product_417,South,Agent_02,25,213.02,8.2,PayPal,55.0,1.8,4888.81
10293,2022-04-08 08:00:00,Food,Product_183,South,Agent_11,44,283.24,11.8,Debit Card,24.0,2.9,10991.98
10294,2022-04-08 16:00:00,Home,Product_417,Central,Agent_11,12,7.9,11.6,Bank Transfer,50.0,4.6,83.8
10295,2022-04-09 00:00:00,Sports,Product_210,West,Agent_13,26,43.86,8.6,Bank Transfer,23.0,3.3,1042.29
10296,2022-04-09 08:00:00,Food,Product_350,South,Agent_03,37,441.22,,Bank Transfer,35.0,3.7,15002.8
10297,2022-04-09 16:00:00,Books,Product_482,,Agent_12,48,43.55,25.8,PayPal,62.0,2.4,1551.08
10298,2022-04-10 00:00:00,Books,Product_106,East,Agent_03,33,354.87,2.1,Cash,39.0,3.3,11464.79
10299,2022-04-10 08:00:00,Food,Product_558,,Agent_10,28,460.42,20.3,PayPal,68.0,2.8,10274.73
10300,2022-04-10 16:00:00,Books,Product_183,East,Agent_11,9,138.99,5.2,Bank Transfer,56.0,3.6,1185.86
10301,2022-04-11 00:00:00,Food,Product_307,East,Agent_01,12,188.39,10.3,PayPal,68.0,1.2,2027.83
10302,2022-04-11 08:00:00,Clothing,Product_489,South,Agent_06,5,286.62,1.8,Bank Transfer,26.0,3.0,1407.3
10303,2022-04-11 16:00:00,Food,Product_413,South,Agent_02,28,441.45,8.1,Credit Card,52.0,2.2,11359.39
10304,2022-04-12 00:00:00,Toys,Product_121,North,Agent_01,35,471.24,23.1,Credit Card,40.0,2.3,12683.42
10305,2022-04-12 08:00:00,Food,Product_509,East,Agent_02,5,371.08,26.6,Debit Card,29.0,4.8,1361.86
10306,2022-04-12 16:00:00,Books,Product_994,North,Agent_12,34,47.88,,Cash,69.0,1.7,1520.48
10307,2022-04-13 00:00:00,Toys,Product_614,West,Agent_06,46,336.23,13.9,Credit Card,41.0,2.2,13316.73
10308,2022-04-13 08:00:00,Books,Product_226,North,Agent_14,34,208.1,14.1,Bank Transfer,67.0,3.0,6077.77
10309,2022-04-13 16:00:00,Electronics,Product_908,Central,Agent_04,13,238.0,26.2,PayPal,57.0,4.5,2283.37
10310,2022-04-14 00:00:00,Electronics,Product_799,North,Agent_06,39,29.33,22.9,PayPal,26.0,2.7,881.92
10311,2022-04-14 08:00:00,Toys,Product_973,Central,Agent_12,42,99.58,15.4,Debit Card,30.0,4.0,3538.28
10312,2022-04-14 16:00:00,Clothing,Product_113,Central,Agent_09,45,396.3,20.1,PayPal,57.0,4.4,14248.97
10313,2022-04-15 00:00:00,Electronics,Product_111,Central,Agent_13,48,229.71,,Credit Card,71.0,2.2,8225.46
10314,2022-04-15 08:00:00,Food,Product_186,West,Agent_10,14,154.32,0.3,PayPal,59.0,2.6,2154.0
10315,2022-04-15 16:00:00,Books,Product_623,North,Agent_12,11,195.09,12.1,Credit Card,34.0,2.4,1886.33
10316,2022-04-16 00:00:00,Electronics,Product_636,North,Agent_10,42,427.93,27.2,Credit Card,24.0,4.3,13084.39
10317,2022-04-16 08:00:00,Electronics,Product_400,West,Agent_08,38,375.75,22.2,Cash,34.0,1.2,11108.67
10318,2022-04-16 16:00:00,Clothing,Product_342,East,Agent_01,4,139.8,16.3,Debit Card,72.0,2.2,468.05
10319,2022-04-17 00:00:00,Toys,Product_221,South,Agent_13,33,63.16,15.9,Bank Transfer,67.0,3.7,1752.88
10320,2022-04-17 08:00:00,Toys,Product_246,,Agent_08,7,129.74,10.4,Credit Card,41.0,3.3,813.73
10321,2022-04-17 16:00:00,Home,Product_666,South,Agent_09,41,460.77,,Debit Card,19.0,,15944.49
10322,2022-04-18 00:00:00,Clothing,Product_849,West,Agent_06,8,292.89,19.7,Bank Transfer,52.0,3.2,1881.53
10323,2022-04-18 08:00:00,Food,Product_455,East,Agent_10,37,269.07,12.6,PayPal,45.0,1.8,8701.19
10324,2022-04-18 16:00:00,Toys,Product_784,East,Agent_15,10,300.21,21.4,Debit Card,36.0,2.7,2359.65
10325,2022-04-19 00:00:00,Books,Product_832,East,Agent_05,43,186.18,25.8,Debit Card,,3.0,5940.26
10326,2022-04-19 08:00:00,Clothing,Product_730,West,Agent_06,15,404.52,4.6,Debit Card,38.0,4.6,5788.68
10327,2022-04-19 16:00:00,Electronics,Product_408,Central,Agent_13,38,264.03,13.5,PayPal,70.0,2.0,8678.67
10328,2022-04-20 00:00:00,Books,Product_794,Central,Agent_06,15,62.79,12.2,PayPal,27.0,4.5,826.94
10329,2022-04-20 08:00:00,Books,Product_387,South,Agent_09,5,68.89,20.6,Debit Card,70.0,3.6,273.49
10330,2022-04-20 16:00:00,Electronics,Product_406,Central,Agent_04,29,270.75,7.5,Cash,63.0,1.1,7262.87
10331,2022-04-21 00:00:00,Clothing,Product_911,Central,Agent_02,19,468.6,,Credit Card,62.0,3.9,7193.95
10332,2022-04-21 08:00:00,Electronics,Product_693,East,Agent_11,10,157.63,26.3,PayPal,26.0,1.1,1161.73
10333,2022-04-21 16:00:00,Home,Product_822,East,Agent_11,12,435.42,12.5,Cash,55.0,5.0,4571.91
10334,2022-04-22 00:00:00,Books,Product_761,South,Agent_09,4,383.23,27.3,PayPal,23.0,4.5,1114.43
10335,2022-04-22 08:00:00,Sports,Product_648,North,Agent_02,31,127.67,29.8,Debit Card,68.0,2.2,2778.35
10336,2022-04-22 16:00:00,Sports,Product_451,,Agent_10,18,22.99,3.2,Cash,70.0,2.0,400.58
10337,2022-04-23 00:00:00,Food,Product_411,South,Agent_09,16,55.41,7.0,Bank Transfer,59.0,2.5,824.5
10338,2022-04-23 08:00:00,Toys,Product_972,West,Agent_02,40,365.6,28.5,Credit Card,72.0,2.4,10456.16
10339,2022-04-23 16:00:00,Electronics,Product_158,West,Agent_12,36,103.84,28.7,Credit Card,52.0,2.5,2665.37
10340,2022-04-24 00:00:00,Electronics,Product_742,South,Agent_08,25,188.78,2.9,PayPal,35.0,2.3,4582.63
10341,2022-04-24 08:00:00,Food,Product_813,South,Agent_09,23,253.34,0.4,Credit Card,70.0,3.5,5803.51
10342,2022-04-24 16:00:00,Food,Product_854,South,Agent_12,12,364.11,4.8,Bank Transfer,36.0,1.7,4159.59
10343,2022-04-25 00:00:00,Food,Product_134,Central,Agent_10,34,61.05,29.9,Cash,22.0,4.4,1455.07
10344,2022-04-25 08:00:00,Books,Product_544,West,Agent_09,36,206.15,5.4,Cash,42.0,4.2,7020.64
10345,2022-04-25 16:00:00,Home,Product_192,South,Agent_10,37,245.11,15.1,Debit Card,28.0,2.9,7699.64
10346,2022-04-26 00:00:00,Electronics,Product_306,East,Agent_09,3,272.71,25.5,Cash,27.0,4.4,609.51
10347,2022-04-26 08:00:00,Books,Product_452,East,Agent_02,9,410.09,0.6,PayPal,34.0,2.0,3668.67
10348,2022-04-26 16:00:00,Food,Product_431,Central,Agent_04,18,89.98,18.1,Bank Transfer,53.0,1.1,1326.49
10349,2022-04-27 00:00:00,Electronics,Product_916,Central,Agent_07,43,404.88,8.3,Debit Card,43.0,3.5,15964.82
10350,2022-04-27 08:00:00,Books,Product_961,North,Agent_12,35,347.97,25.9,PayPal,48.0,2.8,9024.6
10351,2022-04-27 16:00:00,Home,Product_824,North,Agent_02,34,280.16,8.5,PayPal,49.0,3.3,8715.78
10352,2022-04-28 00:00:00,Books,Product_258,North,Agent_01,41,351.27,20.6,PayPal,,4.6,11435.24
10353,2022-04-28 08:00:00,Home,Product_123,Central,Agent_03,14,208.95,20.2,Credit Card,35.0,4.9,2334.39
10354,2022-04-28 16:00:00,Food,Product_503,Central,Agent_12,4,73.51,6.6,PayPal,35.0,3.5,274.63
10355,2022-04-29 00:00:00,Home,Product_904,Central,Agent_04,29,334.55,1.0,Credit Card,18.0,4.1,9604.93
10356,2022-04-29 08:00:00,Electronics,Product_615,East,Agent_08,41,264.71,12.3,Cash,31.0,1.3,9518.18
10357,2022-04-29 16:00:00,Food,Product_831,Central,Agent_06,45,321.49,8.7,Credit Card,25.0,1.6,13208.42
10358,2022-04-30 00:00:00,Electronics,Product_463,East,Agent_11,15,172.31,24.3,PayPal,19.0,3.9,1956.58
10359,2022-04-30 08:00:00,Sports,Product_481,North,Agent_02,28,453.9,24.0,Bank Transfer,68.0,2.7,9658.99
10360,2022-04-30 16:00:00,Clothing,Product_631,North,Agent_15,42,295.75,13.7,Bank Transfer,32.0,2.8,10719.75
10361,2022-05-01 00:00:00,Home,Product_251,North,Agent_09,16,47.27,18.2,Cash,51.0,2.2,618.67
10362,2022-05-01 08:00:00,Clothing,Product_661,South,Agent_14,12,227.65,18.1,PayPal,53.0,3.4,2237.34
10363,2022-05-01 16:00:00,Clothing,Product_788,South,Agent_02,5,379.4,24.8,Credit Card,18.0,1.7,1426.54
10364,2022-05-02 00:00:00,Home,Product_707,West,Agent_13,34,398.1,12.8,Bank Transfer,68.0,3.5,11802.87
10365,2022-05-02 08:00:00,Food,Product_716,West,Agent_15,42,249.83,8.3,Debit Card,38.0,1.7,9621.95
10366,2022-05-02 16:00:00,Sports,Product_519,West,Agent_12,1,447.9,8.0,PayPal,59.0,1.3,412.07
10367,2022-05-03 00:00:00,Electronics,Product_349,South,Agent_05,39,137.5,,PayPal,18.0,2.3,4499.14
10368,2022-05-03 08:00:00,Books,Product_216,South,Agent_12,32,208.25,13.5,Debit Card,49.0,1.9,5764.36
10369,2022-05-03 16:00:00,Electronics,Product_965,West,Agent_04,26,449.81,13.2,Bank Transfer,37.0,4.6,10151.31
10370,2022-05-04 00:00:00,Books,Product_611,West,Agent_13,17,448.65,2.7,Debit Card,71.0,1.2,7421.12
10371,2022-05-04 08:00:00,Electronics,Product_839,Central,Agent_07,48,344.43,21.6,Cash,64.0,1.7,12961.59
10372,2022-05-04 16:00:00,Home,Product_677,West,Agent_08,27,430.2,6.4,Credit Card,53.0,3.2,10872.01
10373,2022-05-05 00:00:00,Sports,Product_434,Central,Agent_05,24,48.94,5.9,Credit Card,56.0,2.9,1105.26
10374,2022-05-05 08:00:00,Books,Product_517,East,Agent_10,35,433.17,12.4,Bank Transfer,47.0,1.2,13280.99
10375,2022-05-05 16:00:00,Toys,Product_873,South,Agent_14,46,163.71,6.8,Debit Card,24.0,1.0,7018.58
10376,2022-05-06 00:00:00,Food,Product_394,West,Agent_14,42,93.27,17.5,PayPal,39.0,5.0,3231.81
10377,2022-05-06 08:00:00,Electronics,Product_854,South,Agent_05,39,123.49,11.1,PayPal,74.0,3.6,4281.52
10378,2022-05-06 16:00:00,Electronics,Product_470,South,Agent_02,26,211.89,13.5,PayPal,67.0,2.5,4765.41
10379,2022-05-07 00:00:00,Books,Product_285,South,Agent_08,49,129.34,16.1,Cash,62.0,,5317.3
10380,2022-05-07 08:00:00,Food,Product_345,East,Agent_14,38,163.68,6.1,Cash,27.0,2.1,5840.43
10381,2022-05-07 16:00:00,Food,Product_736,North,Agent_02,23,71.81,4.7,PayPal,73.0,,1574.0
10382,2022-05-08 00:00:00,Home,Product_367,West,Agent_10,22,151.61,26.4,Bank Transfer,25.0,3.6,2454.87
10383,2022-05-08 08:00:00,Toys,Product_742,North,Agent_12,4,288.28,13.0,Cash,44.0,,1003.21
10384,2022-05-08 16:00:00,Home,Product_336,North,Agent_06,49,223.72,12.4,Cash,27.0,1.7,9602.96
10385,2022-05-09 00:00:00,Home,Product_629,North,Agent_08,9,176.63,1.1,Credit Card,31.0,4.4,1572.18
10386,2022-05-09 08:00:00,Home,Product_651,South,Agent_06,4,374.49,14.9,Credit Card,63.0,1.5,1274.76
10387,2022-05-09 16:00:00,Home,Product_120,Central,Agent_04,7,447.29,16.6,Bank Transfer,69.0,1.9,2611.28
10388,2022-05-10 00:00:00,Home,Product_836,South,Agent_13,23,379.61,16.8,Cash,71.0,1.1,7264.22
10389,2022-05-10 08:00:00,Sports,Product_966,South,Agent_04,2,169.34,21.2,Cash,28.0,,266.88
10390,2022-05-10 16:00:00,Food,Product_893,North,Agent_06,49,373.5,5.3,Debit Card,23.0,4.7,17331.52
10391,2022-05-11 00:00:00,Home,Product_619,South,Agent_14,24,80.23,7.6,Bank Transfer,38.0,2.8,1779.18
10392,2022-05-11 08:00:00,Food,Product_199,North,Agent_15,40,69.51,24.3,Bank Transfer,50.0,1.3,2104.76
10393,2022-05-11 16:00:00,Food,Product_851,Central,Agent_13,31,176.09,28.4,Debit Card,36.0,4.8,3908.49
10394,2022-05-12 00:00:00,Clothing,Product_577,West,Agent_04,47,404.81,4.1,Debit Card,56.0,4.5,18246.0
10395,2022-05-12 08:00:00,Sports,Product_698,North,Agent_08,31,126.94,14.9,Credit Card,41.0,4.0,3348.8
10396,2022-05-12 16:00:00,Home,Product_397,,Agent_09,47,36.31,6.4,Bank Transfer,35.0,4.7,1597.35
10397,2022-05-13 00:00:00,Electronics,Product_625,West,Agent_01,40,70.2,1.8,Bank Transfer,52.0,1.9,2757.46
10398,2022-05-13 08:00:00,Books,Product_433,East,Agent_13,48,430.08,9.8,Debit Card,69.0,4.3,18620.74
10399,2022-05-13 16:00:00,Toys,Product_101,North,Agent_04,43,318.72,4.3,PayPal,60.0,3.8,13115.65
10400,2022-05-14 00:00:00,Electronics,Product_474,North,Agent_04,34,130.33,21.3,PayPal,54.0,4.5,3487.37
10401,2022-05-14 08:00:00,Sports,Product_392,East,Agent_02,24,279.87,16.0,Credit Card,,4.2,5642.18
10402,2022-05-14 16:00:00,Books,Product_936,East,Agent_06,49,266.15,4.3,PayPal,70.0,2.4,12480.57
10403,2022-05-15 00:00:00,Sports,Product_652,North,Agent_03,26,329.44,0.3,PayPal,41.0,4.1,8539.74
10404,2022-05-15 08:00:00,Food,Product_417,East,Agent_07,16,120.43,24.2,PayPal,73.0,2.0,1460.58
10405,2022-05-15 16:00:00,Books,Product_601,South,Agent_13,47,432.88,5.3,Cash,51.0,2.3,19267.06
10406,2022-05-16 00:00:00,Food,Product_927,West,Agent_11,13,158.14,,Credit Card,39.0,,1681.66
10407,2022-05-16 08:00:00,Electronics,Product_480,West,Agent_11,15,348.6,10.1,Debit Card,21.0,,4700.87
10408,2022-05-16 16:00:00,Electronics,Product_722,West,Agent_05,27,12.98,17.6,PayPal,74.0,,288.78
10409,2022-05-17 00:00:00,Books,Product_113,South,Agent_04,4,189.47,9.5,Cash,27.0,,685.88
10410,2022-05-17 08:00:00,Books,Product_603,East,Agent_05,16,179.1,2.6,PayPal,19.0,2.6,2791.09
10411,2022-05-17 16:00:00,Home,Product_330,Central,Agent_08,30,274.02,6.7,Cash,25.0,4.8,7669.82
10412,2022-05-18 00:00:00,Sports,Product_183,East,Agent_03,44,41.0,5.6,Credit Card,,2.3,1702.98
10413,2022-05-18 08:00:00,Home,Product_229,North,Agent_14,30,396.12,12.8,PayPal,55.0,,10362.5
10414,2022-05-18 16:00:00,Sports,Product_842,West,Agent_07,36,112.8,19.7,Cash,60.0,4.4,3260.82
10415,2022-05-19 00:00:00,Home,Product_937,East,Agent_15,3,340.13,7.9,Bank Transfer,45.0,2.7,939.78
10416,2022-05-19 08:00:00,Food,Product_244,Central,Agent_14,22,402.59,0.4,Bank Transfer,27.0,2.5,8821.55
10417,2022-05-19 16:00:00,Books,Product_990,North,Agent_06,49,283.13,15.6,Cash,62.0,4.0,11709.12
10418,2022-05-20 00:00:00,Electronics,Product_956,South,Agent_12,22,371.74,18.2,PayPal,18.0,4.7,6689.83
10419,2022-05-20 08:00:00,Sports,Product_127,South,Agent_01,49,332.62,28.9,PayPal,51.0,4.0,11588.15
10420,2022-05-20 16:00:00,SPORTS,Product_165,Central,Agent_13,12,180.99,17.7,Credit Card,20.0,1.9,1787.46
10421,2022-05-21 00:00:00,Electronics,Product_262,North,Agent_07,21,405.38,14.1,Credit Card,26.0,4.6,7312.65
10422,2022-05-21 08:00:00,Home,Product_328,West,Agent_14,4,150.88,17.2,Debit Card,22.0,2.6,499.71
10423,2022-05-21 16:00:00,Sports,Product_360,East,Agent_13,31,287.75,27.8,Credit Card,59.0,3.3,6440.42
10424,2022-05-22 00:00:00,Toys,Product_548,North,Agent_07,44,373.97,24.9,PayPal,,4.3,12357.46
10425,2022-05-22 08:00:00,Food,Product_523,South,Agent_14,31,192.58,9.7,Debit Card,29.0,1.8,5390.89
10426,2022-05-22 16:00:00,Books,Product_559,Central,Agent_15,23,154.87,7.1,Credit Card,35.0,4.1,3309.11
10427,2022-05-23 00:00:00,Electronics,Product_775,Central,Agent_12,20,232.38,7.9,Cash,38.0,,4280.44
10428,2022-05-23 08:00:00,Books,Product_400,East,Agent_01,15,409.89,15.1,Bank Transfer,38.0,4.6,5219.95
10429,2022-05-23 16:00:00,Toys,Product_402,Central,Agent_09,23,465.31,22.3,Credit Card,18.0,1.7,8315.56
10430,2022-05-24 00:00:00,Sports,Product_386,Central,Agent_06,28,274.82,15.1,Credit Card,20.0,2.7,6533.02
10431,2022-05-24 08:00:00,Sports,Product_494,North,Agent_15,16,332.43,2.0,Cash,22.0,,5212.5
10432,2022-05-24 16:00:00,Toys,Product_109,West,Agent_12,37,452.12,,PayPal,42.0,1.1,13098.37
10433,2022-05-25 00:00:00,Electronics,Product_806,,Agent_02,21,53.78,24.2,Cash,66.0,1.4,856.07
10434,2022-05-25 08:00:00,Food,Product_729,North,Agent_05,15,119.88,8.7,Credit Card,25.0,5.0,1641.76
10435,2022-05-25 16:00:00,Clothing,Product_369,West,Agent_13,17,355.91,19.9,PayPal,34.0,2.1,4846.43
10436,2022-05-26 00:00:00,Electronics,Product_691,North,Agent_11,37,412.75,12.8,Debit Card,26.0,4.9,13316.97
10437,2022-05-26 08:00:00,Clothing,Product_704,North,Agent_04,13,429.23,26.7,Credit Card,49.0,1.7,4090.13
10438,2022-05-26 16:00:00,Toys,Product_877,Central,Agent_07,19,210.48,25.4,Cash,23.0,2.4,2983.34
10439,2022-05-27 00:00:00,Home,Product_943,West,Agent_08,30,49.22,15.8,Debit Card,66.0,4.0,1243.3
10440,2022-05-27 08:00:00,Clothing,Product_961,East,Agent_11,45,221.7,20.7,Bank Transfer,,3.6,7911.36
10441,2022-05-27 16:00:00,Food,Product_460,East,Agent_14,18,119.21,26.5,Debit Card,38.0,3.3,1577.15
10442,2022-05-28 00:00:00,HOME,Product_356,West,Agent_15,14,149.14,14.9,Cash,24.0,3.1,1776.85
10443,2022-05-28 08:00:00,Clothing,Product_232,Central,Agent_11,36,387.27,9.4,Debit Card,24.0,4.4,12631.2
10444,2022-05-28 16:00:00,Toys,Product_375,South,Agent_01,36,42.39,22.6,Cash,64.0,1.9,1181.15
10445,2022-05-29 00:00:00,Home,Product_875,North,Agent_05,20,414.65,,Credit Card,56.0,2.8,7745.66
10446,2022-05-29 08:00:00,Toys,Product_782,Central,Agent_15,19,216.7,11.7,PayPal,71.0,,3635.58
10447,2022-05-29 16:00:00,Clothing,Product_612,,Agent_03,45,300.05,26.0,Bank Transfer,44.0,3.4,9991.66
10448,2022-05-30 00:00:00,Toys,Product_412,North,Agent_01,44,49.38,,PayPal,25.0,2.0,1701.24
10449,2022-05-30 08:00:00,Food,Product_675,East,Agent_12,7,171.99,12.1,PayPal,26.0,2.3,1058.25
10450,2022-05-30 16:00:00,Clothing,Product_985,South,Agent_03,44,49.4,6.4,PayPal,45.0,2.9,2034.49
